Date;Time;Voltage;Global_intensity;Global_active_power;Load_Status
27/03/2024;22:40:00;224.91;14.31;3.218;1
27/03/2024;22:41:00;246.99;2.05;0.506;0
27/03/2024;22:42:00;240.5;11.65;2.802;1
27/03/2024;22:43:00;240.81;1.05;0.253;0
27/03/2024;22:44:00;231.54;3.45;0.799;0
27/03/2024;22:45:00;241.53;10.62;2.565;1
27/03/2024;22:46:00;219.18;7.87;1.725;1
27/03/2024;22:47:00;234.36;7.02;1.645;1
27/03/2024;22:48:00;210.78;10.44;2.201;1
27/03/2024;22:49:00;249.59;7.06;1.762;1
27/03/2024;22:50:00;233.09;14.57;3.396;1
27/03/2024;22:51:00;228.58;14.68;3.356;1
27/03/2024;22:52:00;241.05;4.99;1.203;0
27/03/2024;22:53:00;240.18;8.61;2.068;1
27/03/2024;22:54:00;236.98;11.85;2.808;1
27/03/2024;22:55:00;211.67;3.95;0.836;0
27/03/2024;22:56:00;215.87;13.07;2.821;1
27/03/2024;22:57:00;220.8;1.83;0.404;0
27/03/2024;22:58:00;226.05;6.33;1.431;0
27/03/2024;22:59:00;231.86;1.33;0.308;0
27/03/2024;23:00:00;221.81;1.57;0.348;0
27/03/2024;23:01:00;221.43;13.56;3.003;1
27/03/2024;23:02:00;233.1;3.19;0.744;0
27/03/2024;23:03:00;243.46;12.84;3.126;1
27/03/2024;23:04:00;224.23;11.74;2.632;1
27/03/2024;23:05:00;242.09;5.72;1.385;0
27/03/2024;23:06:00;242.06;14.75;3.57;1
27/03/2024;23:07:00;244.5;8.53;2.086;1
27/03/2024;23:08:00;248.58;8.06;2.004;1
27/03/2024;23:09:00;232.22;13.61;3.161;1
27/03/2024;23:10:00;218.3;4.79;1.046;0
27/03/2024;23:11:00;224.5;8.08;1.814;1
27/03/2024;23:12:00;233.87;7.62;1.782;1
27/03/2024;23:13:00;238.99;9.65;2.306;1
27/03/2024;23:14:00;221.0;3.85;0.851;0
27/03/2024;23:15:00;240.48;4.45;1.07;0
27/03/2024;23:16:00;240.36;4.34;1.043;0
27/03/2024;23:17:00;232.52;1.52;0.353;0
27/03/2024;23:18:00;215.58;14.85;3.201;1
27/03/2024;23:19:00;218.12;11.22;2.447;1
27/03/2024;23:20:00;212.82;12.35;2.628;1
27/03/2024;23:21:00;229.65;10.24;2.352;1
27/03/2024;23:22:00;229.63;5.38;1.235;0
27/03/2024;23:23:00;226.76;6.86;1.556;1
27/03/2024;23:24:00;227.68;11.17;2.543;1
27/03/2024;23:25:00;228.99;4.28;0.98;0
27/03/2024;23:26:00;237.21;9.64;2.287;1
27/03/2024;23:27:00;221.91;3.83;0.85;0
27/03/2024;23:28:00;217.09;8.6;1.867;1
27/03/2024;23:29:00;210.48;8.64;1.819;1
27/03/2024;23:30:00;245.65;8.16;2.005;1
27/03/2024;23:31:00;229.87;4.85;1.115;0
27/03/2024;23:32:00;230.83;12.06;2.784;1
27/03/2024;23:33:00;244.64;10.14;2.481;1
27/03/2024;23:34:00;220.62;14.13;3.117;1
27/03/2024;23:35:00;227.08;7.39;1.678;1
27/03/2024;23:36:00;210.66;8.39;1.767;1
27/03/2024;23:37:00;218.73;6.67;1.459;0
27/03/2024;23:38:00;248.45;11.24;2.793;1
27/03/2024;23:39:00;231.0;1.46;0.337;0
27/03/2024;23:40:00;212.59;8.96;1.905;1
27/03/2024;23:41:00;223.85;10.64;2.382;1
27/03/2024;23:42:00;235.95;11.6;2.737;1
27/03/2024;23:43:00;234.84;11.31;2.656;1
27/03/2024;23:44:00;235.84;3.34;0.788;0
27/03/2024;23:45:00;211.54;8.48;1.794;1
27/03/2024;23:46:00;240.67;2.71;0.652;0
27/03/2024;23:47:00;238.76;13.22;3.156;1
27/03/2024;23:48:00;240.97;5.18;1.248;0
27/03/2024;23:49:00;219.64;11.4;2.504;1
27/03/2024;23:50:00;223.06;3.44;0.767;0
27/03/2024;23:51:00;223.06;8.87;1.979;1
27/03/2024;23:52:00;240.93;10.33;2.489;1
27/03/2024;23:53:00;234.52;8.35;1.958;1
27/03/2024;23:54:00;232.34;1.52;0.353;0
27/03/2024;23:55:00;240.03;10.32;2.477;1
27/03/2024;23:56:00;235.82;7.46;1.759;1
27/03/2024;23:57:00;233.61;12.55;2.932;1
27/03/2024;23:58:00;244.98;13.04;3.195;1
27/03/2024;23:59:00;210.88;12.26;2.585;1
28/03/2024;00:00:00;221.27;12.94;2.863;1
28/03/2024;00:01:00;245.45;7.25;1.78;1
28/03/2024;00:02:00;211.06;12.27;2.59;1
28/03/2024;00:03:00;216.89;5.39;1.169;0
28/03/2024;00:04:00;243.21;12.26;2.982;1
28/03/2024;00:05:00;247.31;10.83;2.678;1
28/03/2024;00:06:00;235.79;2.05;0.483;0
28/03/2024;00:07:00;232.56;3.44;0.8;0
28/03/2024;00:08:00;232.08;3.65;0.847;0
28/03/2024;00:09:00;245.23;8.8;2.158;1
28/03/2024;00:10:00;226.18;4.62;1.045;0
28/03/2024;00:11:00;240.13;9.25;2.221;1
28/03/2024;00:12:00;214.2;2.03;0.435;0
28/03/2024;00:13:00;221.21;12.26;2.712;1
28/03/2024;00:14:00;228.29;3.58;0.817;0
28/03/2024;00:15:00;231.02;1.79;0.414;0
28/03/2024;00:16:00;212.71;11.79;2.508;1
28/03/2024;00:17:00;232.06;2.09;0.485;0
28/03/2024;00:18:00;230.97;1.23;0.284;0
28/03/2024;00:19:00;215.11;3.15;0.678;0
28/03/2024;00:20:00;246.16;3.0;0.738;0
28/03/2024;00:21:00;237.83;4.63;1.101;0
28/03/2024;00:22:00;216.87;3.27;0.709;0
28/03/2024;00:23:00;233.68;1.88;0.439;0
28/03/2024;00:24:00;228.69;12.09;2.765;1
28/03/2024;00:25:00;239.91;3.72;0.892;0
28/03/2024;00:26:00;211.24;6.57;1.388;0
28/03/2024;00:27:00;228.42;10.04;2.293;1
28/03/2024;00:28:00;233.1;14.24;3.319;1
28/03/2024;00:29:00;214.14;5.65;1.21;0
28/03/2024;00:30:00;229.11;11.5;2.635;1
28/03/2024;00:31:00;230.49;5.34;1.231;0
28/03/2024;00:32:00;214.84;7.72;1.659;1
28/03/2024;00:33:00;248.49;2.73;0.678;0
28/03/2024;00:34:00;248.18;4.46;1.107;0
28/03/2024;00:35:00;222.53;2.98;0.663;0
28/03/2024;00:36:00;244.76;14.94;3.657;1
28/03/2024;00:37:00;234.07;10.42;2.439;1
28/03/2024;00:38:00;211.77;8.74;1.851;1
28/03/2024;00:39:00;211.84;8.26;1.75;1
28/03/2024;00:40:00;243.93;8.36;2.039;1
28/03/2024;00:41:00;243.78;10.86;2.647;1
28/03/2024;00:42:00;246.79;6.44;1.589;1
28/03/2024;00:43:00;213.19;9.5;2.025;1
28/03/2024;00:44:00;219.82;9.9;2.176;1
28/03/2024;00:45:00;214.65;1.97;0.423;0
28/03/2024;00:46:00;225.94;7.04;1.591;1
28/03/2024;00:47:00;218.21;6.14;1.34;0
28/03/2024;00:48:00;229.56;4.12;0.946;0
28/03/2024;00:49:00;231.19;14.75;3.41;1
28/03/2024;00:50:00;213.67;9.77;2.088;1
28/03/2024;00:51:00;226.29;11.0;2.489;1
28/03/2024;00:52:00;229.31;13.04;2.99;1
28/03/2024;00:53:00;222.42;14.39;3.201;1
28/03/2024;00:54:00;217.12;7.81;1.696;1
28/03/2024;00:55:00;232.54;13.54;3.149;1
28/03/2024;00:56:00;223.5;2.53;0.565;0
28/03/2024;00:57:00;242.6;12.56;3.047;1
28/03/2024;00:58:00;229.64;5.63;1.293;0
28/03/2024;00:59:00;227.81;8.5;1.936;1
28/03/2024;01:00:00;242.61;2.83;0.687;0
28/03/2024;01:01:00;221.31;10.37;2.295;1
28/03/2024;01:02:00;239.84;12.89;3.092;1
28/03/2024;01:03:00;238.66;8.79;2.098;1
28/03/2024;01:04:00;222.56;13.46;2.996;1
28/03/2024;01:05:00;248.7;5.69;1.415;0
28/03/2024;01:06:00;211.01;1.04;0.219;0
28/03/2024;01:07:00;237.63;4.41;1.048;0
28/03/2024;01:08:00;222.5;14.34;3.191;1
28/03/2024;01:09:00;225.46;12.21;2.753;1
28/03/2024;01:10:00;248.48;13.36;3.32;1
28/03/2024;01:11:00;217.87;8.27;1.802;1
28/03/2024;01:12:00;225.9;5.82;1.315;0
28/03/2024;01:13:00;226.92;5.22;1.185;0
28/03/2024;01:14:00;221.9;4.85;1.076;0
28/03/2024;01:15:00;214.07;1.84;0.394;0
28/03/2024;01:16:00;240.51;3.56;0.856;0
28/03/2024;01:17:00;222.97;4.5;1.003;0
28/03/2024;01:18:00;233.3;14.4;3.36;1
28/03/2024;01:19:00;232.92;13.06;3.042;1
28/03/2024;01:20:00;233.37;6.79;1.585;1
28/03/2024;01:21:00;219.79;2.62;0.576;0
28/03/2024;01:22:00;210.15;11.82;2.484;1
28/03/2024;01:23:00;243.77;2.69;0.656;0
28/03/2024;01:24:00;222.78;5.29;1.179;0
28/03/2024;01:25:00;220.0;12.73;2.801;1
28/03/2024;01:26:00;242.01;2.33;0.564;0
28/03/2024;01:27:00;229.54;10.8;2.479;1
28/03/2024;01:28:00;234.76;3.84;0.901;0
28/03/2024;01:29:00;235.71;10.07;2.374;1
28/03/2024;01:30:00;221.53;3.62;0.802;0
28/03/2024;01:31:00;240.2;4.14;0.994;0
28/03/2024;01:32:00;219.86;12.67;2.786;1
28/03/2024;01:33:00;240.55;5.54;1.333;0
28/03/2024;01:34:00;219.92;13.68;3.009;1
28/03/2024;01:35:00;218.9;9.84;2.154;1
28/03/2024;01:36:00;216.41;3.38;0.731;0
28/03/2024;01:37:00;240.96;10.21;2.46;1
28/03/2024;01:38:00;242.14;8.71;2.109;1
28/03/2024;01:39:00;227.96;12.07;2.751;1
28/03/2024;01:40:00;218.02;3.87;0.844;0
28/03/2024;01:41:00;230.25;2.82;0.649;0
28/03/2024;01:42:00;248.98;6.09;1.516;1
28/03/2024;01:43:00;247.52;1.28;0.317;0
28/03/2024;01:44:00;233.08;9.65;2.249;1
28/03/2024;01:45:00;243.31;5.65;1.375;0
28/03/2024;01:46:00;243.52;11.39;2.774;1
28/03/2024;01:47:00;214.28;2.27;0.486;0
28/03/2024;01:48:00;228.47;4.38;1.001;0
28/03/2024;01:49:00;244.79;2.84;0.695;0
28/03/2024;01:50:00;236.38;1.04;0.246;0
28/03/2024;01:51:00;217.58;12.39;2.696;1
28/03/2024;01:52:00;231.75;9.18;2.127;1
28/03/2024;01:53:00;235.62;10.94;2.578;1
28/03/2024;01:54:00;218.36;3.71;0.81;0
28/03/2024;01:55:00;243.85;13.11;3.197;1
28/03/2024;01:56:00;233.92;10.42;2.437;1
28/03/2024;01:57:00;241.43;6.46;1.56;1
28/03/2024;01:58:00;211.22;8.22;1.736;1
28/03/2024;01:59:00;225.0;13.11;2.95;1
28/03/2024;02:00:00;241.95;3.17;0.767;0
28/03/2024;02:01:00;234.96;1.56;0.367;0
28/03/2024;02:02:00;212.36;11.74;2.493;1
28/03/2024;02:03:00;216.72;10.37;2.247;1
28/03/2024;02:04:00;221.56;2.32;0.514;0
28/03/2024;02:05:00;221.43;8.65;1.915;1
28/03/2024;02:06:00;249.62;14.73;3.677;1
28/03/2024;02:07:00;229.85;3.21;0.738;0
28/03/2024;02:08:00;233.01;4.9;1.142;0
28/03/2024;02:09:00;221.85;3.86;0.856;0
28/03/2024;02:10:00;239.95;10.6;2.543;1
28/03/2024;02:11:00;242.1;1.54;0.373;0
28/03/2024;02:12:00;239.95;13.67;3.28;1
28/03/2024;02:13:00;230.85;6.67;1.54;1
28/03/2024;02:14:00;226.95;10.29;2.335;1
28/03/2024;02:15:00;237.44;2.31;0.548;0
28/03/2024;02:16:00;247.81;10.62;2.632;1
28/03/2024;02:17:00;234.18;4.11;0.962;0
28/03/2024;02:18:00;244.35;12.86;3.142;1
28/03/2024;02:19:00;227.21;7.61;1.729;1
28/03/2024;02:20:00;245.04;10.67;2.615;1
28/03/2024;02:21:00;218.45;14.81;3.235;1
28/03/2024;02:22:00;229.35;2.82;0.647;0
28/03/2024;02:23:00;224.53;10.91;2.45;1
28/03/2024;02:24:00;248.41;13.3;3.304;1
28/03/2024;02:25:00;214.61;12.92;2.773;1
28/03/2024;02:26:00;216.0;5.82;1.257;0
28/03/2024;02:27:00;230.75;10.56;2.437;1
28/03/2024;02:28:00;236.33;12.09;2.857;1
28/03/2024;02:29:00;227.66;7.15;1.628;1
28/03/2024;02:30:00;224.32;14.82;3.324;1
28/03/2024;02:31:00;230.72;10.65;2.457;1
28/03/2024;02:32:00;249.18;5.89;1.468;0
28/03/2024;02:33:00;249.22;9.68;2.412;1
28/03/2024;02:34:00;213.26;4.44;0.947;0
28/03/2024;02:35:00;230.27;6.78;1.561;1
28/03/2024;02:36:00;216.08;2.71;0.586;0
28/03/2024;02:37:00;223.41;14.2;3.172;1
28/03/2024;02:38:00;249.39;14.14;3.526;1
28/03/2024;02:39:00;230.07;1.1;0.253;0
28/03/2024;02:40:00;215.42;5.68;1.224;0
28/03/2024;02:41:00;225.37;1.52;0.343;0
28/03/2024;02:42:00;212.6;14.67;3.119;1
28/03/2024;02:43:00;249.37;11.03;2.751;1
28/03/2024;02:44:00;225.5;3.97;0.895;0
28/03/2024;02:45:00;239.24;2.06;0.493;0
28/03/2024;02:46:00;217.14;10.33;2.243;1
28/03/2024;02:47:00;211.92;3.13;0.663;0
28/03/2024;02:48:00;231.81;4.93;1.143;0
28/03/2024;02:49:00;249.87;5.17;1.292;0
28/03/2024;02:50:00;230.76;9.12;2.105;1
28/03/2024;02:51:00;243.46;8.88;2.162;1
28/03/2024;02:52:00;220.7;5.64;1.245;0
28/03/2024;02:53:00;228.04;13.75;3.136;1
28/03/2024;02:54:00;239.44;9.23;2.21;1
28/03/2024;02:55:00;230.2;11.71;2.696;1
28/03/2024;02:56:00;223.6;10.51;2.35;1
28/03/2024;02:57:00;239.05;4.1;0.98;0
28/03/2024;02:58:00;210.4;13.43;2.826;1
28/03/2024;02:59:00;245.74;8.03;1.973;1
28/03/2024;03:00:00;230.84;8.49;1.96;1
28/03/2024;03:01:00;244.21;10.39;2.537;1
28/03/2024;03:02:00;214.49;3.0;0.643;0
28/03/2024;03:03:00;238.97;4.25;1.016;0
28/03/2024;03:04:00;223.9;13.54;3.032;1
28/03/2024;03:05:00;229.7;4.73;1.086;0
28/03/2024;03:06:00;229.28;2.2;0.504;0
28/03/2024;03:07:00;231.32;13.27;3.07;1
28/03/2024;03:08:00;237.82;4.66;1.108;0
28/03/2024;03:09:00;227.13;2.67;0.606;0
28/03/2024;03:10:00;233.92;1.55;0.363;0
28/03/2024;03:11:00;237.66;13.88;3.299;1
28/03/2024;03:12:00;230.04;14.25;3.278;1
28/03/2024;03:13:00;214.99;2.47;0.531;0
28/03/2024;03:14:00;230.33;4.08;0.94;0
28/03/2024;03:15:00;228.66;12.45;2.847;1
28/03/2024;03:16:00;218.74;5.36;1.172;0
28/03/2024;03:17:00;224.98;9.11;2.05;1
28/03/2024;03:18:00;215.55;9.59;2.067;1
28/03/2024;03:19:00;235.28;8.01;1.885;1
28/03/2024;03:20:00;220.63;1.73;0.382;0
28/03/2024;03:21:00;243.2;10.24;2.49;1
28/03/2024;03:22:00;211.39;1.87;0.395;0
28/03/2024;03:23:00;212.06;12.45;2.64;1
28/03/2024;03:24:00;244.51;13.88;3.394;1
28/03/2024;03:25:00;246.41;10.21;2.516;1
28/03/2024;03:26:00;226.0;13.72;3.101;1
28/03/2024;03:27:00;221.5;7.68;1.701;1
28/03/2024;03:28:00;231.95;5.05;1.171;0
28/03/2024;03:29:00;242.38;2.86;0.693;0
28/03/2024;03:30:00;219.62;3.7;0.813;0
28/03/2024;03:31:00;246.17;8.65;2.129;1
28/03/2024;03:32:00;234.89;8.5;1.997;1
28/03/2024;03:33:00;237.6;13.85;3.291;1
28/03/2024;03:34:00;248.77;3.22;0.801;0
28/03/2024;03:35:00;232.28;5.74;1.333;0
28/03/2024;03:36:00;229.78;13.42;3.084;1
28/03/2024;03:37:00;241.69;13.07;3.159;1
28/03/2024;03:38:00;240.25;6.53;1.569;1
28/03/2024;03:39:00;212.16;12.93;2.743;1
28/03/2024;03:40:00;219.62;10.33;2.269;1
28/03/2024;03:41:00;218.26;3.9;0.851;0
28/03/2024;03:42:00;249.5;3.12;0.778;0
28/03/2024;03:43:00;230.71;1.18;0.272;0
28/03/2024;03:44:00;215.58;2.85;0.614;0
28/03/2024;03:45:00;243.61;12.63;3.077;1
28/03/2024;03:46:00;222.71;12.82;2.855;1
28/03/2024;03:47:00;244.74;8.51;2.083;1
28/03/2024;03:48:00;212.74;12.26;2.608;1
28/03/2024;03:49:00;215.25;13.92;2.996;1
28/03/2024;03:50:00;226.33;2.88;0.652;0
28/03/2024;03:51:00;228.33;3.36;0.767;0
28/03/2024;03:52:00;236.58;5.06;1.197;0
28/03/2024;03:53:00;231.81;3.45;0.8;0
28/03/2024;03:54:00;227.81;2.7;0.615;0
28/03/2024;03:55:00;212.16;13.6;2.885;1
28/03/2024;03:56:00;231.12;12.91;2.984;1
28/03/2024;03:57:00;236.99;10.85;2.571;1
28/03/2024;03:58:00;243.93;7.76;1.893;1
28/03/2024;03:59:00;230.85;1.93;0.446;0
28/03/2024;04:00:00;225.26;5.09;1.147;0
28/03/2024;04:01:00;223.89;10.59;2.371;1
28/03/2024;04:02:00;236.46;12.56;2.97;1
28/03/2024;04:03:00;218.23;8.97;1.958;1
28/03/2024;04:04:00;235.75;6.35;1.497;0
28/03/2024;04:05:00;235.05;9.83;2.311;1
28/03/2024;04:06:00;216.1;8.67;1.874;1
28/03/2024;04:07:00;222.33;4.63;1.029;0
28/03/2024;04:08:00;219.67;2.77;0.608;0
28/03/2024;04:09:00;211.29;2.91;0.615;0
28/03/2024;04:10:00;233.07;14.89;3.47;1
28/03/2024;04:11:00;212.0;6.64;1.408;0
28/03/2024;04:12:00;232.49;4.81;1.118;0
28/03/2024;04:13:00;219.88;1.9;0.418;0
28/03/2024;04:14:00;240.03;6.08;1.459;0
28/03/2024;04:15:00;211.51;6.15;1.301;0
28/03/2024;04:16:00;216.21;6.71;1.451;0
28/03/2024;04:17:00;215.35;10.96;2.36;1
28/03/2024;04:18:00;233.27;10.13;2.363;1
28/03/2024;04:19:00;235.15;13.18;3.099;1
28/03/2024;04:20:00;239.62;12.78;3.062;1
28/03/2024;04:21:00;213.97;9.4;2.011;1
28/03/2024;04:22:00;223.31;13.78;3.077;1
28/03/2024;04:23:00;229.86;2.94;0.676;0
28/03/2024;04:24:00;243.78;10.38;2.53;1
28/03/2024;04:25:00;224.44;7.09;1.591;1
28/03/2024;04:26:00;242.91;12.46;3.027;1
28/03/2024;04:27:00;248.49;9.18;2.281;1
28/03/2024;04:28:00;245.66;5.42;1.331;0
28/03/2024;04:29:00;234.83;5.25;1.233;0
28/03/2024;04:30:00;216.86;8.42;1.826;1
28/03/2024;04:31:00;243.17;2.78;0.676;0
28/03/2024;04:32:00;216.98;5.49;1.191;0
28/03/2024;04:33:00;220.78;1.99;0.439;0
28/03/2024;04:34:00;234.82;5.2;1.221;0
28/03/2024;04:35:00;223.94;4.25;0.952;0
28/03/2024;04:36:00;223.4;12.81;2.862;1
28/03/2024;04:37:00;238.27;7.53;1.794;1
28/03/2024;04:38:00;223.39;13.64;3.047;1
28/03/2024;04:39:00;213.85;8.44;1.805;1
28/03/2024;04:40:00;216.69;1.8;0.39;0
28/03/2024;04:41:00;246.99;13.71;3.386;1
28/03/2024;04:42:00;236.51;2.43;0.575;0
28/03/2024;04:43:00;213.09;2.33;0.496;0
28/03/2024;04:44:00;228.55;1.9;0.434;0
28/03/2024;04:45:00;211.76;9.45;2.001;1
28/03/2024;04:46:00;231.38;11.39;2.635;1
28/03/2024;04:47:00;248.11;11.4;2.828;1
28/03/2024;04:48:00;243.43;6.14;1.495;0
28/03/2024;04:49:00;219.9;4.38;0.963;0
28/03/2024;04:50:00;212.08;7.77;1.648;1
28/03/2024;04:51:00;234.7;9.66;2.267;1
28/03/2024;04:52:00;238.13;12.53;2.984;1
28/03/2024;04:53:00;232.46;6.13;1.425;0
28/03/2024;04:54:00;242.57;8.42;2.042;1
28/03/2024;04:55:00;239.41;2.38;0.57;0
28/03/2024;04:56:00;246.92;8.21;2.027;1
28/03/2024;04:57:00;217.8;11.35;2.472;1
28/03/2024;04:58:00;241.03;8.64;2.082;1
28/03/2024;04:59:00;234.14;10.03;2.348;1
28/03/2024;05:00:00;241.16;8.13;1.961;1
28/03/2024;05:01:00;241.45;12.37;2.987;1
28/03/2024;05:02:00;222.03;8.35;1.854;1
28/03/2024;05:03:00;217.79;8.66;1.886;1
28/03/2024;05:04:00;214.28;2.9;0.621;0
28/03/2024;05:05:00;230.8;1.74;0.402;0
28/03/2024;05:06:00;234.23;9.95;2.331;1
28/03/2024;05:07:00;243.2;2.39;0.581;0
28/03/2024;05:08:00;213.42;7.22;1.541;1
28/03/2024;05:09:00;236.54;10.97;2.595;1
28/03/2024;05:10:00;228.91;12.71;2.909;1
28/03/2024;05:11:00;232.13;9.67;2.245;1
28/03/2024;05:12:00;210.35;4.87;1.024;0
28/03/2024;05:13:00;231.76;2.11;0.489;0
28/03/2024;05:14:00;236.78;7.53;1.783;1
28/03/2024;05:15:00;225.13;8.09;1.821;1
28/03/2024;05:16:00;221.09;6.06;1.34;0
28/03/2024;05:17:00;238.79;8.75;2.089;1
28/03/2024;05:18:00;212.54;8.75;1.86;1
28/03/2024;05:19:00;222.75;13.52;3.012;1
28/03/2024;05:20:00;231.5;2.56;0.593;0
28/03/2024;05:21:00;217.58;13.43;2.922;1
28/03/2024;05:22:00;220.34;1.19;0.262;0
28/03/2024;05:23:00;234.3;10.26;2.404;1
28/03/2024;05:24:00;242.84;1.35;0.328;0
28/03/2024;05:25:00;240.89;1.66;0.4;0
28/03/2024;05:26:00;216.69;5.65;1.224;0
28/03/2024;05:27:00;221.03;12.05;2.663;1
28/03/2024;05:28:00;237.39;14.15;3.359;1
28/03/2024;05:29:00;218.03;5.03;1.097;0
28/03/2024;05:30:00;217.43;8.0;1.739;1
28/03/2024;05:31:00;231.2;8.12;1.877;1
28/03/2024;05:32:00;248.64;12.06;2.999;1
28/03/2024;05:33:00;239.42;3.03;0.725;0
28/03/2024;05:34:00;224.97;2.86;0.643;0
28/03/2024;05:35:00;221.66;8.47;1.877;1
28/03/2024;05:36:00;243.11;6.77;1.646;1
28/03/2024;05:37:00;231.58;4.65;1.077;0
28/03/2024;05:38:00;231.53;12.47;2.887;1
28/03/2024;05:39:00;239.23;5.34;1.277;0
28/03/2024;05:40:00;230.03;9.35;2.151;1
28/03/2024;05:41:00;222.87;10.66;2.376;1
28/03/2024;05:42:00;220.93;5.89;1.301;0
28/03/2024;05:43:00;248.08;2.66;0.66;0
28/03/2024;05:44:00;219.0;2.44;0.534;0
28/03/2024;05:45:00;213.6;6.5;1.388;0
28/03/2024;05:46:00;240.35;3.79;0.911;0
28/03/2024;05:47:00;233.68;12.01;2.806;1
28/03/2024;05:48:00;224.91;8.15;1.833;1
28/03/2024;05:49:00;228.61;13.5;3.086;1
28/03/2024;05:50:00;231.14;1.44;0.333;0
28/03/2024;05:51:00;214.75;6.85;1.471;0
28/03/2024;05:52:00;223.95;11.04;2.472;1
28/03/2024;05:53:00;236.19;8.03;1.897;1
28/03/2024;05:54:00;240.35;1.14;0.274;0
28/03/2024;05:55:00;215.37;12.05;2.595;1
28/03/2024;05:56:00;234.04;7.88;1.844;1
28/03/2024;05:57:00;239.31;10.01;2.395;1
28/03/2024;05:58:00;210.76;3.92;0.826;0
28/03/2024;05:59:00;241.79;9.13;2.208;1
28/03/2024;06:00:00;222.76;12.97;2.889;1
28/03/2024;06:01:00;230.18;14.06;3.236;1
28/03/2024;06:02:00;210.48;4.15;0.873;0
28/03/2024;06:03:00;210.74;7.08;1.492;0
28/03/2024;06:04:00;237.97;12.86;3.06;1
28/03/2024;06:05:00;218.06;13.35;2.911;1
28/03/2024;06:06:00;234.05;6.92;1.62;1
28/03/2024;06:07:00;234.53;9.6;2.251;1
28/03/2024;06:08:00;223.05;2.65;0.591;0
28/03/2024;06:09:00;230.98;10.01;2.312;1
28/03/2024;06:10:00;248.82;10.59;2.635;1
28/03/2024;06:11:00;223.67;13.24;2.961;1
28/03/2024;06:12:00;228.53;11.27;2.576;1
28/03/2024;06:13:00;231.44;8.37;1.937;1
28/03/2024;06:14:00;235.74;3.65;0.86;0
28/03/2024;06:15:00;233.42;5.39;1.258;0
28/03/2024;06:16:00;220.39;13.72;3.024;1
28/03/2024;06:17:00;225.28;11.77;2.652;1
28/03/2024;06:18:00;220.89;9.27;2.048;1
28/03/2024;06:19:00;227.92;9.91;2.259;1
28/03/2024;06:20:00;218.63;5.27;1.152;0
28/03/2024;06:21:00;249.58;8.65;2.159;1
28/03/2024;06:22:00;246.66;13.11;3.234;1
28/03/2024;06:23:00;238.89;11.38;2.719;1
28/03/2024;06:24:00;211.44;13.49;2.852;1
28/03/2024;06:25:00;248.86;14.5;3.608;1
28/03/2024;06:26:00;242.08;14.07;3.406;1
28/03/2024;06:27:00;216.83;6.83;1.481;0
28/03/2024;06:28:00;216.95;7.19;1.56;1
28/03/2024;06:29:00;225.64;10.88;2.455;1
28/03/2024;06:30:00;238.19;9.8;2.334;1
28/03/2024;06:31:00;234.5;11.77;2.76;1
28/03/2024;06:32:00;232.2;12.17;2.826;1
28/03/2024;06:33:00;240.71;7.25;1.745;1
28/03/2024;06:34:00;230.72;9.69;2.236;1
28/03/2024;06:35:00;219.53;11.24;2.468;1
28/03/2024;06:36:00;237.66;1.53;0.364;0
28/03/2024;06:37:00;225.72;2.34;0.528;0
28/03/2024;06:38:00;246.02;12.85;3.161;1
28/03/2024;06:39:00;219.34;9.53;2.09;1
28/03/2024;06:40:00;235.83;5.3;1.25;0
28/03/2024;06:41:00;249.97;6.42;1.605;1
28/03/2024;06:42:00;237.14;11.33;2.687;1
28/03/2024;06:43:00;242.72;5.48;1.33;0
28/03/2024;06:44:00;249.81;3.82;0.954;0
28/03/2024;06:45:00;241.4;3.64;0.879;0
28/03/2024;06:46:00;223.82;2.16;0.483;0
28/03/2024;06:47:00;244.69;5.26;1.287;0
28/03/2024;06:48:00;229.45;14.51;3.329;1
28/03/2024;06:49:00;221.11;5.09;1.125;0
28/03/2024;06:50:00;236.45;6.78;1.603;1
28/03/2024;06:51:00;228.76;9.49;2.171;1
28/03/2024;06:52:00;249.01;14.72;3.665;1
28/03/2024;06:53:00;231.56;9.24;2.14;1
28/03/2024;06:54:00;231.11;6.65;1.537;1
28/03/2024;06:55:00;211.56;9.87;2.088;1
28/03/2024;06:56:00;239.53;3.11;0.745;0
28/03/2024;06:57:00;230.98;6.6;1.524;1
28/03/2024;06:58:00;216.53;13.71;2.969;1
28/03/2024;06:59:00;227.16;1.06;0.241;0
28/03/2024;07:00:00;215.36;2.99;0.644;0
28/03/2024;07:01:00;245.82;5.73;1.409;0
28/03/2024;07:02:00;212.39;3.76;0.799;0
28/03/2024;07:03:00;218.42;14.38;3.141;1
28/03/2024;07:04:00;247.35;5.41;1.338;0
28/03/2024;07:05:00;231.96;11.81;2.739;1
28/03/2024;07:06:00;230.22;2.1;0.483;0
28/03/2024;07:07:00;238.13;9.96;2.372;1
28/03/2024;07:08:00;235.84;13.32;3.141;1
28/03/2024;07:09:00;242.87;10.7;2.599;1
28/03/2024;07:10:00;215.53;2.65;0.571;0
28/03/2024;07:11:00;243.95;7.46;1.82;1
28/03/2024;07:12:00;247.92;5.81;1.44;0
28/03/2024;07:13:00;221.15;8.68;1.92;1
28/03/2024;07:14:00;219.67;9.06;1.99;1
28/03/2024;07:15:00;226.9;2.91;0.66;0
28/03/2024;07:16:00;218.38;4.37;0.954;0
